@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
240,633,1,3304,239,0.932543,0.998423,0.160782,0.998423,0.839218,0.276963,0.942542,1.059287,0
241,633,1,3303,240,0.932261,0.998423,0.160823,0.998423,0.839177,0.277024,0.942303,1.059556,0
242,633,1,3302,241,0.931979,0.998423,0.160864,0.998423,0.839136,0.277085,0.942064,1.059825,0
243,633,1,3301,242,0.931696,0.998423,0.160905,0.998423,0.839095,0.277145,0.941824,1.060094,0
244,633,1,3300,243,0.931414,0.998423,0.160946,0.998423,0.839054,0.277206,0.941585,1.060364,0
245,633,1,3299,244,0.931132,0.998423,0.160987,0.998423,0.839013,0.277267,0.941345,1.060634,0
246,633,1,3298,245,0.93085,0.998423,0.161028,0.998423,0.838972,0.277327,0.941106,1.060904,0
247,633,1,3297,246,0.930567,0.998423,0.161069,0.998423,0.838931,0.277388,0.940867,1.061173,0
248,633,1,3296,247,0.930285,0.998423,0.16111,0.998423,0.83889,0.277449,0.940627,1.061444,0
249,633,1,3295,248,0.930003,0.998423,0.161151,0.998423,0.838849,0.27751,0.940388,1.061714,0
250,633,1,3294,249,0.929721,0.998423,0.161192,0.998423,0.838808,0.277571,0.940148,1.061984,0
251,633,1,3293,250,0.929438,0.998423,0.161233,0.998423,0.838767,0.277632,0.939909,1.062255,0
252,633,1,3292,251,0.929156,0.998423,0.161274,0.998423,0.838726,0.277692,0.93967,1.062525,0
253,633,1,3291,252,0.928874,0.998423,0.161315,0.998423,0.838685,0.277753,0.93943,1.062796,0
254,633,1,3290,253,0.928592,0.998423,0.161356,0.998423,0.838644,0.277814,0.939191,1.063067,0
255,633,1,3289,254,0.928309,0.998423,0.161397,0.998423,0.838603,0.277875,0.938951,1.063338,0
256,633,1,3288,255,0.928027,0.998423,0.161438,0.998423,0.838562,0.277936,0.938712,1.063609,0
257,633,1,3287,256,0.927745,0.998423,0.16148,0.998423,0.83852,0.277997,0.938473,1.063881,0
258,633,1,3286,257,0.927463,0.998423,0.161521,0.998423,0.838479,0.278058,0.938233,1.064152,0
259,633,1,3285,258,0.92718,0.998423,0.161562,0.998423,0.838438,0.27812,0.937994,1.064424,0
260,633,1,3284,259,0.926898,0.998423,0.161603,0.998423,0.838397,0.278181,0.937754,1.064695,0
261,633,1,3283,260,0.926616,0.998423,0.161645,0.998423,0.838355,0.278242,0.937515,1.064967,0
262,633,1,3282,261,0.926334,0.998423,0.161686,0.998423,0.838314,0.278303,0.937276,1.065239,0
263,633,1,3281,262,0.926051,0.998423,0.161727,0.998423,0.838273,0.278364,0.937036,1.065511,0
264,633,1,3280,263,0.925769,0.998423,0.161768,0.998423,0.838232,0.278425,0.936797,1.065784,0
265,633,1,3279,264,0.925487,0.998423,0.16181,0.998423,0.83819,0.278487,0.936557,1.066056,0
266,633,1,3278,265,0.925205,0.998423,0.161851,0.998423,0.838149,0.278548,0.936318,1.066329,0
267,633,1,3277,266,0.924922,0.998423,0.161893,0.998423,0.838107,0.278609,0.936079,1.066601,0
268,633,1,3276,267,0.92464,0.998423,0.161934,0.998423,0.838066,0.27867,0.935839,1.066874,0
269,633,1,3275,268,0.924358,0.998423,0.161975,0.998423,0.838025,0.278732,0.9356,1.067147,0
270,633,1,3274,269,0.924076,0.998423,0.162017,0.998423,0.837983,0.278793,0.93536,1.06742,0
271,633,1,3273,270,0.923793,0.998423,0.162058,0.998423,0.837942,0.278855,0.935121,1.067694,0
272,633,1,3272,271,0.923511,0.998423,0.1621,0.998423,0.8379,0.278916,0.934881,1.067967,0
273,633,1,3271,272,0.923229,0.998423,0.162141,0.998423,0.837859,0.278978,0.934642,1.068241,0
274,633,1,3270,273,0.922947,0.998423,0.162183,0.998423,0.837817,0.279039,0.934403,1.068514,0
275,633,1,3269,274,0.922664,0.998423,0.162225,0.998423,0.837775,0.279101,0.934163,1.068788,0
276,633,1,3268,275,0.922382,0.998423,0.162266,0.998423,0.837734,0.279162,0.933924,1.069062,0
277,633,1,3267,276,0.9221,0.998423,0.162308,0.998423,0.837692,0.279224,0.933684,1.069336,0
278,633,1,3266,277,0.921818,0.998423,0.162349,0.998423,0.837651,0.279285,0.933445,1.069611,0
279,633,1,3265,278,0.921535,0.998423,0.162391,0.998423,0.837609,0.279347,0.933206,1.069885,0
280,633,1,3264,279,0.921253,0.998423,0.162433,0.998423,0.837567,0.279409,0.932966,1.07016,0
281,633,1,3263,280,0.920971,0.998423,0.162474,0.998423,0.837526,0.27947,0.932727,1.070434,0
282,632,2,3263,280,0.920971,0.996845,0.162259,0.996845,0.837741,0.27909,0.932487,1.069018,0
283,632,2,3262,281,0.920689,0.996845,0.162301,0.996845,0.837699,0.279152,0.932248,1.069292,0
284,632,2,3261,282,0.920406,0.996845,0.162343,0.996845,0.837657,0.279214,0.932009,1.069567,0
285,632,2,3260,283,0.920124,0.996845,0.162384,0.996845,0.837616,0.279275,0.931769,1.069842,0
286,632,2,3259,284,0.919842,0.996845,0.162426,0.996845,0.837574,0.279337,0.93153,1.070117,0
287,632,2,3258,285,0.91956,0.996845,0.162468,0.996845,0.837532,0.279399,0.93129,1.070392,0
288,632,2,3257,286,0.919277,0.996845,0.16251,0.996845,0.83749,0.279461,0.931051,1.070667,0
289,632,2,3256,287,0.918995,0.996845,0.162551,0.996845,0.837449,0.279522,0.930812,1.070942,0
290,632,2,3255,288,0.918713,0.996845,0.162593,0.996845,0.837407,0.279584,0.930572,1.071218,0
291,632,2,3254,289,0.918431,0.996845,0.162635,0.996845,0.837365,0.279646,0.930333,1.071493,0
292,632,2,3253,290,0.918148,0.996845,0.162677,0.996845,0.837323,0.279708,0.930093,1.071769,0
293,632,2,3252,291,0.917866,0.996845,0.162719,0.996845,0.837281,0.27977,0.929854,1.072045,0
294,632,2,3251,292,0.917584,0.996845,0.162761,0.996845,0.837239,0.279832,0.929615,1.072321,0
295,632,2,3250,293,0.917302,0.996845,0.162803,0.996845,0.837197,0.279894,0.929375,1.072597,0
296,632,2,3249,294,0.917019,0.996845,0.162845,0.996845,0.837155,0.279956,0.929136,1.072874,0
297,632,2,3248,295,0.916737,0.996845,0.162887,0.996845,0.837113,0.280018,0.928896,1.07315,0
298,632,2,3247,296,0.916455,0.996845,0.162929,0.996845,0.837071,0.28008,0.928657,1.073427,0
299,632,2,3246,297,0.916173,0.996845,0.162971,0.996845,0.837029,0.280142,0.928418,1.073704,0
300,632,2,3245,298,0.91589,0.996845,0.163013,0.996845,0.836987,0.280204,0.928178,1.073981,0
301,632,2,3244,299,0.915608,0.996845,0.163055,0.996845,0.836945,0.280266,0.927939,1.074258,0
302,632,2,3243,300,0.915326,0.996845,0.163097,0.996845,0.836903,0.280328,0.927699,1.074535,0
303,632,2,3242,301,0.915044,0.996845,0.163139,0.996845,0.836861,0.28039,0.92746,1.074812,0
304,632,2,3241,302,0.914762,0.996845,0.163181,0.996845,0.836819,0.280453,0.92722,1.07509,0
305,632,2,3240,303,0.914479,0.996845,0.163223,0.996845,0.836777,0.280515,0.926981,1.075368,0
306,632,2,3239,304,0.914197,0.996845,0.163265,0.996845,0.836735,0.280577,0.926742,1.075645,0
307,632,2,3238,305,0.913915,0.996845,0.163307,0.996845,0.836693,0.280639,0.926502,1.075923,0
308,632,2,3237,306,0.913633,0.996845,0.16335,0.996845,0.83665,0.280702,0.926263,1.076201,0
309,632,2,3236,307,0.91335,0.996845,0.163392,0.996845,0.836608,0.280764,0.926023,1.07648,0
310,632,2,3235,308,0.913068,0.996845,0.163434,0.996845,0.836566,0.280826,0.925784,1.076758,0
311,632,2,3234,309,0.912786,0.996845,0.163476,0.996845,0.836524,0.280889,0.925545,1.077037,0
312,632,2,3233,310,0.912504,0.996845,0.163519,0.996845,0.836481,0.280951,0.925305,1.077315,0
313,632,2,3232,311,0.912221,0.996845,0.163561,0.996845,0.836439,0.281014,0.925066,1.077594,0
314,632,2,3231,312,0.911939,0.996845,0.163603,0.996845,0.836397,0.281076,0.924826,1.077873,0
315,632,2,3230,313,0.911657,0.996845,0.163646,0.996845,0.836354,0.281139,0.924587,1.078152,0
316,632,2,3229,314,0.911375,0.996845,0.163688,0.996845,0.836312,0.281201,0.924348,1.078431,0
317,632,2,3228,315,0.911092,0.996845,0.163731,0.996845,0.836269,0.281264,0.924108,1.078711,0
318,632,2,3227,316,0.91081,0.996845,0.163773,0.996845,0.836227,0.281327,0.923869,1.07899,0
319,632,2,3226,317,0.910528,0.996845,0.163815,0.996845,0.836185,0.281389,0.923629,1.07927,0
320,632,2,3225,318,0.910246,0.996845,0.163858,0.996845,0.836142,0.281452,0.92339,1.07955,0
321,632,2,3224,319,0.909963,0.996845,0.1639,0.996845,0.8361,0.281514,0.923151,1.07983,0
322,632,2,3223,320,0.909681,0.996845,0.163943,0.996845,0.836057,0.281577,0.922911,1.08011,0
323,632,2,3222,321,0.909399,0.996845,0.163985,0.996845,0.836015,0.28164,0.922672,1.08039,0
324,632,2,3221,322,0.909117,0.996845,0.164028,0.996845,0.835972,0.281703,0.922432,1.08067,0
325,632,2,3220,323,0.908834,0.996845,0.164071,0.996845,0.835929,0.281765,0.922193,1.080951,0
326,632,2,3219,324,0.908552,0.996845,0.164113,0.996845,0.835887,0.281828,0.921954,1.081232,0
327,632,2,3218,325,0.90827,0.996845,0.164156,0.996845,0.835844,0.281891,0.921714,1.081513,0
328,632,2,3217,326,0.907988,0.996845,0.164198,0.996845,0.835802,0.281954,0.921475,1.081794,0
329,632,2,3216,327,0.907705,0.996845,0.164241,0.996845,0.835759,0.282017,0.921235,1.082075,0
330,632,2,3215,328,0.907423,0.996845,0.164284,0.996845,0.835716,0.28208,0.920996,1.082356,0
331,632,2,3214,329,0.907141,0.996845,0.164327,0.996845,0.835673,0.282143,0.920757,1.082637,0
332,632,2,3213,330,0.906859,0.996845,0.164369,0.996845,0.835631,0.282206,0.920517,1.082919,0
333,632,2,3212,331,0.906576,0.996845,0.164412,0.996845,0.835588,0.282269,0.920278,1.083201,0
334,632,2,3211,332,0.906294,0.996845,0.164455,0.996845,0.835545,0.282332,0.920038,1.083483,0
335,632,2,3210,333,0.906012,0.996845,0.164498,0.996845,0.835502,0.282395,0.919799,1.083765,0
336,632,2,3209,334,0.90573,0.996845,0.16454,0.996845,0.83546,0.282458,0.919559,1.084047,0
337,632,2,3208,335,0.905447,0.996845,0.164583,0.996845,0.835417,0.282521,0.91932,1.084329,0
338,632,2,3207,336,0.905165,0.996845,0.164626,0.996845,0.835374,0.282584,0.919081,1.084611,0
339,632,2,3206,337,0.904883,0.996845,0.164669,0.996845,0.835331,0.282648,0.918841,1.084894,0
340,632,2,3205,338,0.904601,0.996845,0.164712,0.996845,0.835288,0.282711,0.918602,1.085177,0
341,632,2,3204,339,0.904318,0.996845,0.164755,0.996845,0.835245,0.282774,0.918362,1.08546,0
342,632,2,3203,340,0.904036,0.996845,0.164798,0.996845,0.835202,0.282837,0.918123,1.085743,0
343,632,2,3202,341,0.903754,0.996845,0.164841,0.996845,0.835159,0.282901,0.917884,1.086026,0
344,631,3,3202,341,0.903754,0.995268,0.164623,0.995268,0.835377,0.282516,0.917644,1.08459,0
345,631,3,3201,342,0.903472,0.995268,0.164666,0.995268,0.835334,0.282579,0.917405,1.084873,0
346,631,3,3200,343,0.903189,0.995268,0.164709,0.995268,0.835291,0.282643,0.917165,1.085157,0
347,631,3,3199,344,0.902907,0.995268,0.164752,0.995268,0.835248,0.282706,0.916926,1.08544,0
348,630,4,3199,344,0.902907,0.993691,0.164534,0.993691,0.835466,0.282321,0.916687,1.084003,0
349,629,5,3199,344,0.902907,0.992114,0.164316,0.992114,0.835684,0.281936,0.916447,1.082565,0
350,629,5,3198,345,0.902625,0.992114,0.164359,0.992114,0.835641,0.282,0.916208,1.082848,0
351,629,5,3197,346,0.902343,0.992114,0.164401,0.992114,0.835599,0.282063,0.915968,1.083131,0
352,629,5,3196,347,0.90206,0.992114,0.164444,0.992114,0.835556,0.282126,0.915729,1.083414,0
353,629,5,3195,348,0.901778,0.992114,0.164487,0.992114,0.835513,0.282189,0.91549,1.083697,0
354,629,5,3194,349,0.901496,0.992114,0.16453,0.992114,0.83547,0.282253,0.91525,1.083981,0
355,629,5,3193,350,0.901214,0.992114,0.164574,0.992114,0.835426,0.282316,0.915011,1.084264,0
356,629,5,3192,351,0.900931,0.992114,0.164617,0.992114,0.835383,0.282379,0.914771,1.084548,0
357,629,5,3191,352,0.900649,0.992114,0.16466,0.992114,0.83534,0.282443,0.914532,1.084832,0
358,629,5,3190,353,0.900367,0.992114,0.164703,0.992114,0.835297,0.282506,0.914293,1.085116,0
359,628,6,3190,353,0.900367,0.990536,0.164484,0.990536,0.835516,0.28212,0.914053,1.083675,0
360,628,6,3189,354,0.900085,0.990536,0.164527,0.990536,0.835473,0.282184,0.913814,1.083959,0
361,628,6,3188,355,0.899802,0.990536,0.16457,0.990536,0.83543,0.282247,0.913574,1.084243,0
362,628,6,3187,356,0.89952,0.990536,0.164613,0.990536,0.835387,0.282311,0.913335,1.084527,0
363,628,6,3186,357,0.899238,0.990536,0.164657,0.990536,0.835343,0.282374,0.913096,1.084811,0
364,628,6,3185,358,0.898956,0.990536,0.1647,0.990536,0.8353,0.282438,0.912856,1.085096,0
365,628,6,3184,359,0.898673,0.990536,0.164743,0.990536,0.835257,0.282501,0.912617,1.08538,0
366,628,6,3183,360,0.898391,0.990536,0.164786,0.990536,0.835214,0.282565,0.912377,1.085665,0
367,628,6,3182,361,0.898109,0.990536,0.164829,0.990536,0.835171,0.282628,0.912138,1.08595,0
368,628,6,3181,362,0.897827,0.990536,0.164873,0.990536,0.835127,0.282692,0.911898,1.086235,0
369,628,6,3180,363,0.897544,0.990536,0.164916,0.990536,0.835084,0.282756,0.911659,1.08652,0
370,628,6,3179,364,0.897262,0.990536,0.164959,0.990536,0.835041,0.282819,0.91142,1.086806,0
371,628,6,3178,365,0.89698,0.990536,0.165003,0.990536,0.834997,0.282883,0.91118,1.087091,0
372,628,6,3177,366,0.896698,0.990536,0.165046,0.990536,0.834954,0.282947,0.910941,1.087377,0
373,628,6,3176,367,0.896415,0.990536,0.165089,0.990536,0.834911,0.28301,0.910701,1.087663,0
374,628,6,3175,368,0.896133,0.990536,0.165133,0.990536,0.834867,0.283074,0.910462,1.087949,0
375,628,6,3174,369,0.895851,0.990536,0.165176,0.990536,0.834824,0.283138,0.910223,1.088235,0
376,628,6,3173,370,0.895569,0.990536,0.16522,0.990536,0.83478,0.283202,0.909983,1.088521,0
377,628,6,3172,371,0.895286,0.990536,0.165263,0.990536,0.834737,0.283266,0.909744,1.088808,0
378,628,6,3171,372,0.895004,0.990536,0.165307,0.990536,0.834693,0.28333,0.909504,1.089095,0
379,628,6,3170,373,0.894722,0.990536,0.16535,0.990536,0.83465,0.283394,0.909265,1.089381,0
380,628,6,3169,374,0.89444,0.990536,0.165394,0.990536,0.834606,0.283457,0.909026,1.089668,0
381,628,6,3168,375,0.894157,0.990536,0.165437,0.990536,0.834563,0.283521,0.908786,1.089955,0
382,627,7,3168,375,0.894157,0.988959,0.165217,0.988959,0.834783,0.283134,0.908547,1.088506,0
383,627,7,3167,376,0.893875,0.988959,0.165261,0.988959,0.834739,0.283198,0.908307,1.088793,0
384,627,7,3166,377,0.893593,0.988959,0.165305,0.988959,0.834695,0.283262,0.908068,1.08908,0
385,627,7,3165,378,0.893311,0.988959,0.165348,0.988959,0.834652,0.283326,0.907829,1.089368,0
386,627,7,3164,379,0.893029,0.988959,0.165392,0.988959,0.834608,0.28339,0.907589,1.089655,0
387,627,7,3163,380,0.892746,0.988959,0.165435,0.988959,0.834565,0.283454,0.90735,1.089942,0
388,627,7,3162,381,0.892464,0.988959,0.165479,0.988959,0.834521,0.283518,0.90711,1.09023,0
389,627,7,3161,382,0.892182,0.988959,0.165523,0.988959,0.834477,0.283582,0.906871,1.090518,0
390,627,7,3160,383,0.8919,0.988959,0.165566,0.988959,0.834434,0.283646,0.906632,1.090806,0
391,627,7,3159,384,0.891617,0.988959,0.16561,0.988959,0.83439,0.28371,0.906392,1.091094,0
392,627,7,3158,385,0.891335,0.988959,0.165654,0.988959,0.834346,0.283775,0.906153,1.091382,0
393,627,7,3157,386,0.891053,0.988959,0.165698,0.988959,0.834302,0.283839,0.905913,1.091671,0
394,627,7,3156,387,0.890771,0.988959,0.165741,0.988959,0.834259,0.283903,0.905674,1.091959,0
395,627,7,3155,388,0.890488,0.988959,0.165785,0.988959,0.834215,0.283967,0.905435,1.092248,0
396,627,7,3154,389,0.890206,0.988959,0.165829,0.988959,0.834171,0.284032,0.905195,1.092537,0
397,627,7,3153,390,0.889924,0.988959,0.165873,0.988959,0.834127,0.284096,0.904956,1.092826,0
398,627,7,3152,391,0.889642,0.988959,0.165917,0.988959,0.834083,0.28416,0.904716,1.093115,0
399,627,7,3151,392,0.889359,0.988959,0.165961,0.988959,0.834039,0.284225,0.904477,1.093404,0
400,627,7,3150,393,0.889077,0.988959,0.166005,0.988959,0.833995,0.284289,0.904237,1.093694,0
401,627,7,3149,394,0.888795,0.988959,0.166049,0.988959,0.833951,0.284354,0.903998,1.093984,0
402,627,7,3148,395,0.888513,0.988959,0.166093,0.988959,0.833907,0.284418,0.903759,1.094273,0
403,627,7,3147,396,0.88823,0.988959,0.166137,0.988959,0.833863,0.284483,0.903519,1.094563,0
404,627,7,3146,397,0.887948,0.988959,0.166181,0.988959,0.833819,0.284547,0.90328,1.094853,0
405,627,7,3145,398,0.887666,0.988959,0.166225,0.988959,0.833775,0.284612,0.90304,1.095144,0
406,627,7,3144,399,0.887384,0.988959,0.166269,0.988959,0.833731,0.284677,0.902801,1.095434,0
407,627,7,3143,400,0.887101,0.988959,0.166313,0.988959,0.833687,0.284741,0.902562,1.095725,0
408,627,7,3142,401,0.886819,0.988959,0.166357,0.988959,0.833643,0.284806,0.902322,1.096015,0
409,627,7,3141,402,0.886537,0.988959,0.166401,0.988959,0.833599,0.284871,0.902083,1.096306,0
410,627,7,3140,403,0.886255,0.988959,0.166445,0.988959,0.833555,0.284935,0.901843,1.096597,0
411,627,7,3139,404,0.885972,0.988959,0.16649,0.988959,0.83351,0.285,0.901604,1.096888,0
412,627,7,3138,405,0.88569,0.988959,0.166534,0.988959,0.833466,0.285065,0.901365,1.09718,0
413,626,8,3138,405,0.88569,0.987382,0.166312,0.987382,0.833688,0.284675,0.901125,1.095721,0
414,626,8,3137,406,0.885408,0.987382,0.166357,0.987382,0.833643,0.28474,0.900886,1.096012,0
415,625,9,3137,406,0.885408,0.985804,0.166135,0.985804,0.833865,0.284349,0.900646,1.094552,0
416,625,9,3136,407,0.885126,0.985804,0.166179,0.985804,0.833821,0.284414,0.900407,1.094843,0
417,625,9,3135,408,0.884843,0.985804,0.166223,0.985804,0.833777,0.284479,0.900168,1.095134,0
418,625,9,3134,409,0.884561,0.985804,0.166268,0.985804,0.833732,0.284544,0.899928,1.095426,0
419,625,9,3133,410,0.884279,0.985804,0.166312,0.985804,0.833688,0.284608,0.899689,1.095717,0
420,625,9,3132,411,0.883997,0.985804,0.166356,0.985804,0.833644,0.284673,0.899449,1.096009,0
421,625,9,3131,412,0.883714,0.985804,0.1664,0.985804,0.8336,0.284738,0.89921,1.096301,0
422,625,9,3130,413,0.883432,0.985804,0.166445,0.985804,0.833555,0.284803,0.898971,1.096593,0
423,625,9,3129,414,0.88315,0.985804,0.166489,0.985804,0.833511,0.284868,0.898731,1.096885,0
424,625,9,3128,415,0.882868,0.985804,0.166533,0.985804,0.833467,0.284933,0.898492,1.097177,0
425,625,9,3127,416,0.882585,0.985804,0.166578,0.985804,0.833422,0.284998,0.898252,1.097469,0
426,625,9,3126,417,0.882303,0.985804,0.166622,0.985804,0.833378,0.285063,0.898013,1.097762,0
427,625,9,3125,418,0.882021,0.985804,0.166667,0.985804,0.833333,0.285128,0.897774,1.098055,0
428,625,9,3124,419,0.881739,0.985804,0.166711,0.985804,0.833289,0.285193,0.897534,1.098348,0
429,625,9,3123,420,0.881456,0.985804,0.166756,0.985804,0.833244,0.285258,0.897295,1.098641,0
430,625,9,3122,421,0.881174,0.985804,0.1668,0.985804,0.8332,0.285323,0.897055,1.098934,0
431,625,9,3121,422,0.880892,0.985804,0.166845,0.985804,0.833155,0.285388,0.896816,1.099227,0
432,625,9,3120,423,0.88061,0.985804,0.166889,0.985804,0.833111,0.285453,0.896576,1.099521,0
433,625,9,3119,424,0.880327,0.985804,0.166934,0.985804,0.833066,0.285519,0.896337,1.099814,0
434,625,9,3118,425,0.880045,0.985804,0.166978,0.985804,0.833022,0.285584,0.896098,1.100108,0
435,625,9,3117,426,0.879763,0.985804,0.167023,0.985804,0.832977,0.285649,0.895858,1.100402,0
436,625,9,3116,427,0.879481,0.985804,0.167068,0.985804,0.832932,0.285714,0.895619,1.100696,0
437,625,9,3115,428,0.879198,0.985804,0.167112,0.985804,0.832888,0.28578,0.895379,1.100991,0
438,625,9,3114,429,0.878916,0.985804,0.167157,0.985804,0.832843,0.285845,0.89514,1.101285,0
439,625,9,3113,430,0.878634,0.985804,0.167202,0.985804,0.832798,0.28591,0.894901,1.10158,0
440,625,9,3112,431,0.878352,0.985804,0.167246,0.985804,0.832754,0.285976,0.894661,1.101875,0
441,625,9,3111,432,0.878069,0.985804,0.167291,0.985804,0.832709,0.286041,0.894422,1.102169,0
442,625,9,3110,433,0.877787,0.985804,0.167336,0.985804,0.832664,0.286107,0.894182,1.102465,0
443,625,9,3109,434,0.877505,0.985804,0.167381,0.985804,0.832619,0.286172,0.893943,1.10276,0
444,625,9,3108,435,0.877223,0.985804,0.167426,0.985804,0.832574,0.286238,0.893704,1.103055,0
445,625,9,3107,436,0.87694,0.985804,0.167471,0.985804,0.832529,0.286303,0.893464,1.103351,0
446,625,9,3106,437,0.876658,0.985804,0.167515,0.985804,0.832485,0.286369,0.893225,1.103646,0
447,625,9,3105,438,0.876376,0.985804,0.16756,0.985804,0.83244,0.286434,0.892985,1.103942,0
448,625,9,3104,439,0.876094,0.985804,0.167605,0.985804,0.832395,0.2865,0.892746,1.104238,0
449,625,9,3103,440,0.875811,0.985804,0.16765,0.985804,0.83235,0.286566,0.892507,1.104535,0
450,625,9,3102,441,0.875529,0.985804,0.167695,0.985804,0.832305,0.286632,0.892267,1.104831,0
451,625,9,3101,442,0.875247,0.985804,0.16774,0.985804,0.83226,0.286697,0.892028,1.105127,0
452,625,9,3100,443,0.874965,0.985804,0.167785,0.985804,0.832215,0.286763,0.891788,1.105424,0
453,625,9,3099,444,0.874682,0.985804,0.16783,0.985804,0.83217,0.286829,0.891549,1.105721,0
454,625,9,3098,445,0.8744,0.985804,0.167875,0.985804,0.832125,0.286895,0.89131,1.106018,0
455,625,9,3097,446,0.874118,0.985804,0.16792,0.985804,0.83208,0.286961,0.89107,1.106315,0
456,625,9,3096,447,0.873836,0.985804,0.167966,0.985804,0.832034,0.287026,0.890831,1.106612,0
457,625,9,3095,448,0.873553,0.985804,0.168011,0.985804,0.831989,0.287092,0.890591,1.10691,0
458,624,10,3095,448,0.873553,0.984227,0.167787,0.984227,0.832213,0.286699,0.890352,1.105436,0
459,624,10,3094,449,0.873271,0.984227,0.167832,0.984227,0.832168,0.286765,0.890113,1.105733,0
460,624,10,3093,450,0.872989,0.984227,0.167877,0.984227,0.832123,0.286831,0.889873,1.106031,0
461,624,10,3092,451,0.872707,0.984227,0.167922,0.984227,0.832078,0.286897,0.889634,1.106329,0
462,624,10,3091,452,0.872424,0.984227,0.167968,0.984227,0.832032,0.286963,0.889394,1.106626,0
463,624,10,3090,453,0.872142,0.984227,0.168013,0.984227,0.831987,0.287029,0.889155,1.106924,0
464,624,10,3089,454,0.87186,0.984227,0.168058,0.984227,0.831942,0.287095,0.888915,1.107222,0
465,624,10,3088,455,0.871578,0.984227,0.168103,0.984227,0.831897,0.287161,0.888676,1.107521,0
466,624,10,3087,456,0.871296,0.984227,0.168149,0.984227,0.831851,0.287227,0.888437,1.107819,0
467,624,10,3086,457,0.871013,0.984227,0.168194,0.984227,0.831806,0.287293,0.888197,1.108118,0
468,624,10,3085,458,0.870731,0.984227,0.168239,0.984227,0.831761,0.287359,0.887958,1.108416,0
469,623,11,3085,458,0.870731,0.98265,0.168015,0.98265,0.831985,0.286965,0.887718,1.106939,0
470,623,11,3084,459,0.870449,0.98265,0.16806,0.98265,0.83194,0.287031,0.887479,1.107237,0
471,623,11,3083,460,0.870167,0.98265,0.168106,0.98265,0.831894,0.287097,0.88724,1.107536,0
472,623,11,3082,461,0.869884,0.98265,0.168151,0.98265,0.831849,0.287163,0.887,1.107835,0
473,623,11,3081,462,0.869602,0.98265,0.168197,0.98265,0.831803,0.287229,0.886761,1.108134,0
474,623,11,3080,463,0.86932,0.98265,0.168242,0.98265,0.831758,0.287295,0.886521,1.108433,0
475,623,11,3079,464,0.869038,0.98265,0.168287,0.98265,0.831713,0.287362,0.886282,1.108733,0
476,623,11,3078,465,0.868755,0.98265,0.168333,0.98265,0.831667,0.287428,0.886043,1.109032,0
477,623,11,3077,466,0.868473,0.98265,0.168378,0.98265,0.831622,0.287494,0.885803,1.109332,0
478,623,11,3076,467,0.868191,0.98265,0.168424,0.98265,0.831576,0.287561,0.885564,1.109632,0
479,623,11,3075,468,0.867909,0.98265,0.168469,0.98265,0.831531,0.287627,0.885324,1.109932,0
480,623,11,3074,469,0.867626,0.98265,0.168515,0.98265,0.831485,0.287693,0.885085,1.110232,0
481,623,11,3073,470,0.867344,0.98265,0.168561,0.98265,0.831439,0.28776,0.884846,1.110533,0
482,623,11,3072,471,0.867062,0.98265,0.168606,0.98265,0.831394,0.287826,0.884606,1.110833,0
483,623,11,3071,472,0.86678,0.98265,0.168652,0.98265,0.831348,0.287893,0.884367,1.111134,0
484,623,11,3070,473,0.866497,0.98265,0.168698,0.98265,0.831302,0.287959,0.884127,1.111435,0
485,623,11,3069,474,0.866215,0.98265,0.168743,0.98265,0.831257,0.288026,0.883888,1.111736,0
486,623,11,3068,475,0.865933,0.98265,0.168789,0.98265,0.831211,0.288092,0.883649,1.112037,0
487,623,11,3067,476,0.865651,0.98265,0.168835,0.98265,0.831165,0.288159,0.883409,1.112338,0
488,623,11,3066,477,0.865368,0.98265,0.16888,0.98265,0.83112,0.288226,0.88317,1.11264,0
489,623,11,3065,478,0.865086,0.98265,0.168926,0.98265,0.831074,0.288292,0.88293,1.112942,0
490,623,11,3064,479,0.864804,0.98265,0.168972,0.98265,0.831028,0.288359,0.882691,1.113243,0
